vintage,blank_rule,entity_id,name,hq_country,attributable_mw,units
March 2025,zero,E100000000840,Industries Qatar,Qatar,200.0,1
March 2025,zero,E100000002067,Romgaz,Romania,200.0,1
March 2025,zero,E100000000505,MOL Magyar Olajes Gazipari,Hungary,197.0,6
March 2025,zero,E100000130751,Eregli Demir ve Celik Fabrikalari,Türkiye,191.1,1
March 2025,zero,E100000121535,Walsin Lihwa,Taiwan,190.38,1
March 2025,zero,E100001010674,GMR Airports Infrastructure,India,190.31,5
March 2025,zero,E100000002934,Empresa Metropolitana de Águas e Energia,Brazil,190.0,1
March 2025,zero,E100000003655,Nishat Chunian Power,Pakistan,185.9,1
March 2025,zero,E100001000932,Taiheiyo Cement,Japan,184.14,4
March 2025,zero,E100000004057,Sociedad Minera Cerro Verde,Peru,181.3,1
March 2025,zero,E100001000131,Tokyo Century,Japan,180.0,1
March 2025,zero,E100000002000,Kenya Electricity Generating Company,Kenya,176.9,2
March 2025,zero,E100000000101,ATCO,Canada,176.0,2
March 2025,zero,E100000001241,International Paper,United States,171.7,4
March 2025,zero,E100000001824,MEG Energy,Canada,170.0,2
March 2025,zero,E100000001307,The Procter & Gamble,United States,168.0,3
March 2025,zero,E100000000776,Dhofar International Development & Investment Holding Company,Oman,164.0,3
March 2025,zero,E100000000533,PT Medco Energi Internasional,Indonesia,163.93,5
March 2025,zero,E100001000400,Glencore,Switzerland,163.5,4
March 2025,zero,E100000121137,Prakash Industries,India,162.5,1
March 2025,zero,E100001010455,Baraka Power,Bangladesh,162.31,3
March 2025,zero,E100000001319,United States Steel,United States,161.0,2
March 2025,zero,E100000002096,Yamama Saudi Cement,Saudi Arabia,161.0,1
March 2025,zero,E100000000808,Ayala,Philippines,160.32,2
March 2025,zero,E100000133539,AGC,Japan,157.5,2
March 2025,zero,E100001011672,Sapphire Fibres,Pakistan,153.25,1
March 2025,zero,E100000000105,Canadian Natural Resources,Canada,153.0,2
March 2025,zero,E100000000031,Voestalpine,Austria,153.0,1
March 2025,zero,E100000120868,JSW Ispat Special Products,India,151.0,1
March 2025,zero,E100000121391,TPI Polene Power,Thailand,150.0,1
March 2025,zero,E100002000567,Orion Pharma,Bangladesh,149.69,2
March 2025,zero,E100001011199,Confidence Cement,Bangladesh,149.22,4
March 2025,zero,E100000000838,Semapa - Sociedade de Investimento e Gestão,Portugal,147.0,2
March 2025,zero,E100000001315,UGI,United States,146.0,1
March 2025,zero,E100000000598,Rapac Communication and Infrastructure,Israel,146.0,5
March 2025,zero,E100001011714,Gujarat Alkalies & Chemicals,India,145.8,3
March 2025,zero,E100000002409,Aksa Akrilik Kimya Sanayii,Türkiye,145.0,2
March 2025,zero,E100000000747,Stellantis,Netherlands,144.0,2
March 2025,zero,E100001000661,EDP Brasil,Brazil,144.0,2
March 2025,zero,E100000001195,Dupont,United States,143.8,3
March 2025,zero,E100000120972,ORIX,Japan,142.32,4
March 2025,zero,E100000120297,DCM Shriram Industries,India,141.0,1
March 2025,zero,E100000000104,Brookfield,Canada,140.88,3
March 2025,zero,E100000001917,Hindustan Petroleum,India,140.85,2
March 2025,zero,E100000121115,Petron,Philippines,140.0,4
March 2025,zero,E100001000044,Suzano,Brazil,139.0,1
March 2025,zero,E100000000639,Idemitsu Kosan,Japan,138.58,4
March 2025,zero,E100001001046,Enel Américas,Chile,135.32,4
March 2025,zero,E100000002326,SunCoke Energy,United States,134.0,2
March 2025,zero,E100000001873,Mercedes-Benz Group,Germany,130.0,2
March 2025,zero,E100000120663,PT Kawasan Industri Jababeka,Indonesia,130.0,1
March 2025,zero,E100001011187,Sanghi Industries,India,130.0,2
March 2025,zero,E100000000828,Polenergia,Poland,129.0,1
March 2025,zero,E100001010324,Vallourec,,128.0,2
March 2025,zero,E100001000220,Canadian Utilities,Canada,124.5,1
March 2025,zero,E100001010537,Southern Province Cement,Saudi Arabia,124.1,2
March 2025,zero,E100001011093,PT Amman Mineral Internasional,Indonesia,124.0,4
March 2025,zero,E100001000639,Ambuja Cements,India,123.0,4
March 2025,zero,E100000001651,SSAB,Sweden,120.31,2
March 2025,zero,E100001011835,Veridis Environment,Israel,120.0,1
March 2025,zero,E100001000212,Musandam Power Company,Oman,120.0,1
March 2025,zero,E100000120517,Grasim Industries,India,120.0,4
March 2025,zero,E100000003435,Kohinoor Energy,Pakistan,120.0,1
March 2025,zero,E100000120453,Fauji Fertilizer Bin Qasim,Pakistan,118.0,1
March 2025,zero,E100001010456,Oil Refineries,Israel,118.0,1
March 2025,zero,E100000120856,Mitsubishi Materials,Japan,115.0,2
March 2025,zero,E100000000712,Cydsa,Mexico,114.0,2
March 2025,zero,E100001010461,Caribbean Utilities,Cayman Islands,114.0,2
March 2025,zero,E100001011137,Gallant Venture,Singapore,114.0,1
March 2025,zero,E100001000694,Sarda Energy & Minerals,India,114.0,2
March 2025,zero,E100000001063,Koç Holding,Türkiye,112.0,1
March 2025,zero,E100000120639,Itochu ENEX,Japan,112.0,2
March 2025,zero,E100000001817,Algoma Steel Group,Canada,110.0,1
March 2025,zero,E100000000860,Mechel,Russia,110.0,2
March 2025,zero,E100000120975,Oswal Greentech,India,110.0,2
March 2025,zero,E100002009055,HDFC Bank,India,108.24,2
March 2025,zero,E100000001607,Ørsted,Denmark,107.68,4
March 2025,zero,E100000002094,Saudi Cement,Saudi Arabia,106.8,2
March 2025,zero,E100000120855,Mitsubishi Electric,Japan,106.8,2
March 2025,zero,E100002001125,Shahjibazar Power,Bangladesh,106.48,2
March 2025,zero,E100000134116,Paramount Textile,Bangladesh,105.84,1
March 2025,zero,E100001010758,ZCCM Investments Holdings,Zambia,105.0,2
March 2025,zero,E100002001108,Aitken Spence,Sri Lanka,105.0,1
March 2025,zero,E100000001044,National Enterprises,Trinidad and Tobago,104.6,11
March 2025,zero,E100001000388,Jastrzębska Spółka Węglowa,Poland,103.51,2
March 2025,zero,E100001010270,Gerdau,Brazil,102.98,1
March 2025,zero,E100000000127,Pembina Pipeline,Canada,102.6,2
March 2025,zero,E100000149695,Omnicane,Mauritius,102.6,3
March 2025,zero,E100001011576,Clariant,,100.56,5
March 2025,zero,E100000000324,Grupo Energía Bogotá,Colombia,100.35,4
March 2025,zero,E100000120130,Ballarpur Industries,India,100.0,3
March 2025,zero,E100002007991,Fauji Fertilizer Company,Pakistan,99.0,1
March 2025,zero,E100000001977,ERG,Italy,99.0,1
March 2025,zero,E100000121030,PT Intraco Penta,Indonesia,99.0,4
March 2025,zero,E100000003424,Khulna Power Company,Bangladesh,97.58,1
March 2025,zero,E100001010530,Riyadh Cement Company,Saudi Arabia,97.2,1
March 2025,zero,E100000001009,CTCI,Taiwan,96.0,1
March 2025,zero,E100000000759,Oando,Nigeria,96.0,1
March 2025,zero,E100000001104,Drax Group,United Kingdom,96.0,3
March 2025,zero,E100000121583,eRex,Japan,95.36,1
March 2025,zero,E100000001321,Valero Energy,United States,95.0,3
March 2025,zero,E100001010062,Welspun India,India,94.71,2
March 2025,zero,E100000149634,Doosan Enerbility,South Korea,94.5,1
March 2025,zero,E100001011575,Celanese,United States,94.47,6
March 2025,zero,E100001001417,Stronghold Digital Mining,United States,94.0,2
March 2025,zero,E100000000180,Chongqing Gas Group,China,94.0,2
March 2025,zero,E100000000530,Tata Chemicals,India,94.0,1
March 2025,zero,E100001010554,Yanbu Cement,Saudi Arabia,93.6,1
March 2025,zero,E100000123737,Maanshan Iron & Steel,China,93.5,2
March 2025,zero,E100001010784,Central Bank of India,India,92.04,2
March 2025,zero,E100000120520,Grupa Azoty,Poland,92.0,3
March 2025,zero,E100001000247,UBS Asset Management,,90.94,1
March 2025,zero,E100000120645,JAKS Resources,Malaysia,89.52,2
March 2025,zero,E100000000669,National Company KazMunayGas,Kazakhstan,88.57,4
March 2025,zero,E100000121434,Thal,Pakistan,85.8,1
March 2025,zero,E100000120102,Atul,India,84.0,2
March 2025,zero,E100000001880,Henkel,Germany,84.0,1
March 2025,zero,E100001000648,Cheng Loong,,83.0,2
March 2025,zero,E100001011135,Samick Musical Instrument,South Korea,82.6,1
March 2025,zero,E100000003757,PT Indocement Tunggal Prakarsa,Indonesia,82.0,1
March 2025,zero,E100000120388,Elektrocieplownia Bedzin,Poland,81.5,1
March 2025,zero,E100001011793,Shiraz Petrochemical,Iran,81.0,1
March 2025,zero,E100001013557,PT TBS Energi Utama,Indonesia,80.0,4
March 2025,zero,E100002005670,CNGR Advanced Material,China,79.2,1
March 2025,zero,E100001000598,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret,Türkiye,77.5,1
March 2025,zero,E100000001924,Maruti Suzuki India,India,77.5,1
March 2025,zero,E100001010783,State Bank of India,India,77.04,2
March 2025,zero,E100000001654,Sappi,South Africa,74.4,3
March 2025,zero,E100001011563,Mitsubishi Chemical Group,Japan,73.0,2
March 2025,zero,E100000121478,Tulsyan NEC,India,70.0,2
March 2025,zero,E100000121067,PT Semen Indonesia (Persero),Indonesia,69.97,2
March 2025,zero,E100000000774,Yara International,Norway,68.0,2
March 2025,zero,E100001011985,Hawaiian Electric Industries,United States,66.0,20
March 2025,zero,E100000000134,Stelco Holdings,,65.0,1
March 2025,zero,E100000001126,Tate & Lyle,,65.0,1
March 2025,zero,E100001010125,Habib Bank,Belgium,62.7,2
March 2025,zero,E100000001133,Algonquin Power & Utilities,Canada,62.0,12
March 2025,zero,E100000000368,Neste,Finland,60.8,2
March 2025,zero,E100000121528,Vinaconex,Vietnam,60.0,4
March 2025,zero,E100000120300,DG Khan Cement,Pakistan,60.0,2
March 2025,zero,E100000120990,PT Aneka Tambang,Indonesia,60.0,2
March 2025,zero,E100000120776,Lotte Chemical,South Korea,60.0,2
March 2025,zero,E100000121006,PT Cemindo Gemilang,Indonesia,60.0,1
March 2025,zero,E100000000112,Enbridge,Canada,60.0,2
March 2025,zero,E100001000519,JSW Holdings,India,60.0,2
March 2025,zero,E100001011585,Vedan International (Holdings),Vietnam,59.94,1
March 2025,zero,E100001010532,Saudi Arabian Mining,Saudi Arabia,57.6,1
March 2025,zero,E100001014455,China Petroleum & Chemical,China,56.61,5
March 2025,zero,E100000120567,Hiroshima Gas,Japan,56.0,1
March 2025,zero,E100001000437,China Construction Bank,,55.87,10
March 2025,zero,E100000120672,Jayaswal Neco Industries,India,55.0,1
March 2025,zero,E100000120648,JK Paper,India,55.0,1
March 2025,zero,E100000121011,PT Fajar Surya Wisesa,Indonesia,55.0,1
March 2025,zero,E100000004280,United Wagon Company,Russia,54.9,1
March 2025,zero,E100000000741,LyondellBasell Industries,United Kingdom,54.12,2
March 2025,zero,E100001001043,Yes Bank,India,52.44,1
March 2025,zero,E100002000132,Korea Petrochemical Ind.,South Korea,52.13,3
March 2025,zero,E100000003609,NET Power,United States,50.0,1
March 2025,zero,E100000001942,UPL,India,50.0,1
March 2025,zero,E100001000704,Steel Exchange India,India,50.0,1
March 2025,zero,E100000121552,YFY,Taiwan,50.0,1
March 2025,zero,E100000000824,KGHM Polska Miedź,Poland,49.5,1
March 2025,zero,E100001000734,Ta Ya Electric Wire & Cable,,49.0,2
March 2025,zero,E100001011132,CK Asset Holdings,Hong Kong,47.76,2
March 2025,zero,E100002001024,Porsche Automobil Holding,Germany,45.93,2
March 2025,zero,E100000120749,Kureha,Japan,45.0,1
March 2025,zero,E100001011233,Baticim Bati Anadolu Cimento Sanayii,Türkiye,45.0,1
March 2025,zero,E100001012038,Par Pacific Holdings,United States,44.2,1
March 2025,zero,E100001011222,Arabian Cement Company,Saudi Arabia,43.37,1
March 2025,zero,E100000120621,Indorama Ventures,Thailand,41.0,3
March 2025,zero,E100001000569,PT Harum Energy,,40.09,1
March 2025,zero,E100000121400,Tamil Nadu Newsprint & Papers,India,40.0,1
March 2025,zero,E100000120600,ISMT,India,40.0,1
March 2025,zero,E100001011122,Nuh Çimento Sanayi,Türkiye,40.0,1
March 2025,zero,E100000121304,Sitara Chemical Industries,India,40.0,1
March 2025,zero,E100000000369,Stora Enso,Finland,39.2,1
March 2025,zero,E100000120477,GSD Holding,Türkiye,38.88,3
March 2025,zero,E100000121176,Rengo,Japan,37.8,1
March 2025,zero,E100000001627,Petrokemija,,35.0,1
March 2025,zero,E100000121080,PT Trimegah Bangun Persada,Indonesia,34.2,3
March 2025,zero,E100001000640,Andhra Paper,India,34.0,1
March 2025,zero,E100000130730,Corporacion Aceros Arequipa,Peru,33.4,1
March 2025,zero,E100000120070,The Andhra Sugars,India,33.0,1
March 2025,zero,E100000001032,Italian-Thai Development,Thailand,30.86,1
March 2025,zero,E100001000659,Dangote Cement,Nigeria,30.0,1
March 2025,zero,E100001000665,Godawari Power and Ispat,India,30.0,1
March 2025,zero,E100001000161,Shree Renuka Sugars,India,30.0,1
March 2025,zero,E100000000661,Toyo Engineering,,29.64,1
March 2025,zero,E100001011243,Essity,Sweden,29.0,1
March 2025,zero,E100000000836,Galp Energia,Portugal,28.3,2
March 2025,zero,E100000123791,Tongyu Heavy Industry,China,27.0,1
March 2025,zero,E100002004703,DCC,Ireland,24.0,1
March 2025,zero,E100001000165,Power Assets Holdings,Hong Kong,23.88,2
March 2025,zero,E100000002474,AstraZeneca,United Kingdom,23.0,1
March 2025,zero,E100001011522,Oberbank,Austria,22.12,2
March 2025,zero,E100000000818,Arctic Paper,Poland,21.0,1
March 2025,zero,E100000001035,PTT,Thailand,19.25,1
March 2025,zero,E100001011690,Eversource Energy,United States,18.97,1
March 2025,zero,E100002003246,TSRC,Taiwan,18.6,1
March 2025,zero,E100000001975,Avio,Italy,17.6,1
March 2025,zero,E100000120830,Mazda Motor,Japan,17.2,1
March 2025,zero,E100000121255,Seika,Japan,15.42,1
March 2025,zero,E100000120836,Meiko Trans,Japan,15.42,1
March 2025,zero,E100001000919,Nakayama Steel Works,Japan,12.95,2
March 2025,zero,E100001011127,Fortescue,Australia,11.79,1
March 2025,zero,E100001011674,Meezan Bank,Pakistan,11.25,1
March 2025,zero,E100000121138,Press Metal Aluminium Holdings,Malaysia,11.25,6
March 2025,zero,E100001011216,LVL Energy Fund,Sri Lanka,10.83,1
March 2025,zero,E100002003247,Lien Hwa Industrial Holdings,Taiwan,9.3,1
March 2025,zero,E100000153028,Oil India,India,8.99,1
March 2025,zero,E100001000652,Companhia Siderúrgica Nacional,Brazil,8.11,2
March 2025,zero,E100001011755,IAMGOLD,Canada,5.53,1
March 2025,zero,E100001010499,Kinross Gold,Canada,5.34,1
March 2025,zero,E100001014312,Royal Bank of Canada,Canada,5.31,2
March 2025,zero,E100001011066,Korea Gas,South Korea,4.8,2
March 2025,zero,E100001010263,Kia,South Korea,4.62,1
March 2025,zero,E100002004826,Hyundai,South Korea,4.0,2
March 2025,zero,E100001000111,Empresas CMPC,Chile,3.83,1
March 2025,zero,E100001014314,Bank of Montreal,Canada,3.66,2
March 2025,zero,E100001011067,Nuvoco Vistas Corporation,India,2.81,1
March 2025,zero,E100001000402,Peabody Energy,United States,2.01,2
March 2025,zero,E100000121429,Terra Mauricia,Mauritius,0.0,2
March 2025,zero,E100002004748,DTE Energy,United States,0.0,24
March 2025,zero,E100001016398,M&G,United Kingdom,0.0,2
March 2025,zero,E100002000031,Dow,United States,0.0,1
March 2025,zero,E100001011003,Caterpillar,United States,0.0,1
March 2025,zero,E100000120454,Filinvest Development,Philippines,0.0,3
March 2025,zero,E100001010315,Salzgitter,Germany,0.0,8
March 2025,zero,E100000000773,Wärtsilä,Finland,0.0,1
March 2025,zero,E100001015607,Aradel Holdings,Nigeria,0.0,1
March 2025,zero,E100000120818,Maple Leaf Cement Factory,Pakistan,0.0,1
March 2025,zero,E100000120945,OCI Holdings,South Korea,0.0,2
March 2025,zero,E100002003001,CPFL Energia,Brazil,0.0,2
March 2025,zero,E100000132372,Yanzhou Coal Mining,China,0.0,4
March 2025,zero,E100001001205,Babcock & Wilcox Enterprises,United States,0.0,1
March 2025,zero,E100001000155,Evonik Industries,Germany,0.0,6
March 2025,zero,E100000120541,Hanwha,South Korea,0.0,5
March 2025,zero,E100001000930,Siam Cement,Thailand,0.0,1
March 2025,zero,E100000120243,China Hongqiao Group,Hong Kong,0.0,4
March 2025,zero,E100001011107,RAO ES Vostoka,Russia,0.0,5
March 2025,zero,E100000000428,Munich RE,Germany,0.0,2
March 2025,zero,E100001016664,Jindal Poly Investment & Finance,India,0.0,2
March 2025,zero,E100000120767,Lee & Man Paper Manufacturing,Hong Kong,0.0,2
March 2025,zero,E100001011555,Daicel,Japan,0.0,2
March 2025,zero,E100000130720,Hiap Teck Venture,Malaysia,0.0,3
March 2025,zero,E100001011649,SCG Packaging,Thailand,0.0,1
March 2025,zero,E100000000645,Japan Petroleum Exploration,Japan,0.0,2
March 2025,zero,E100001000710,PT United Tractors,Indonesia,0.0,2
March 2025,zero,E100000120779,Lucky Cement,Pakistan,0.0,1
March 2025,zero,E100000130688,Ternium Argentina,Argentina,0.0,1
March 2025,zero,E100000000049,Prudential Financial,United States,0.0,1
March 2025,zero,E100001014430,Cheniere Energy,United States,0.0,1
March 2025,zero,E100000001137,Alphabet,,0.0,3
March 2025,zero,E100002005662,Eastman Chemical,United States,0.0,1
August 2026,zero,E100000000217,Huaneng Power International,China,87735.75,244
August 2026,zero,E100000001926,NTPC,India,69115.22,172
August 2026,zero,E100000000890,Saudi Electricity,Saudi Arabia,61967.85,376
August 2026,zero,E100000000947,Korea Electric Power,South Korea,60124.37,169
August 2026,zero,E100000000175,China Shenhua Energy,China,58491.7,249
August 2026,zero,E100000000213,Huadian Power International,China,46155.6,149
August 2026,zero,E100000000181,Datang International Power Generation,China,45371.5,141
August 2026,zero,E100000000174,China Resources Power Holdings,Hong Kong,43166.98,127
August 2026,zero,E100000000188,GD POWER Development,China,41996.43,180
August 2026,zero,E100000001194,Duke Energy,United States,39407.34,155
August 2026,zero,E100000000310,Zhejiang Zheneng Electric Power,China,38354.27,121
August 2026,zero,E100000001309,Southern,United States,35713.62,113
August 2026,zero,E100001000208,Constellation Energy,United States,33533.71,88
August 2026,zero,E100000000630,Chubu Electric Power,Japan,33029.25,166
August 2026,zero,E100000000659,Tokyo Electric Power,Japan,32740.55,158
August 2026,zero,E100000001322,Vistra,United States,32322.85,91
August 2026,zero,E100000001267,NextEra Energy,United States,28407.85,46
August 2026,zero,E100000000868,Inter RAO,Russia,28226.45,127
August 2026,zero,E100000000192,Guangdong Electric Power Development,China,27827.47,81
August 2026,zero,E100000000433,RWE,Germany,22754.38,68
August 2026,zero,E100000000382,ENGIE,France,21529.88,116
August 2026,zero,E100000001155,Berkshire Hathaway,United States,21470.93,86
August 2026,zero,E100000000157,Beijing Jingneng Power,China,21455.59,86
August 2026,zero,E100000001140,American Electric Power Company,United States,19149.07,59
August 2026,zero,E100000001262,NRG Energy,United States,18147.74,63
August 2026,zero,E100001000558,Adani Power,India,17886.0,33
August 2026,zero,E100000001366,An Hui Wenergy,China,16782.66,61
